year,tri_facility_id,facility_name,street_address,city,county,st,zip,latitude,longitude,primary_sic,sic_2,sic_3,sic_4,sic_5,sic_6,primary_naics,naics_2,naics_3,naics_4,naics_5,naics_6,doc_ctrl_num,chemical,cas_compound_id,clean_air_act_chemical,classification,metal,metal_category,carcinogen,form_type,unit_of_measure,n_5_1_fugitive_air,n_5_2_stack_air,n_5_3_water,n_5_4_1_underground_class_i,n_5_4_2_underground_class_ii_v,n_5_5_1a_rcra_c_landfills,n_5_5_1b_other_landfills,n_5_5_2_land_treatment,n_5_5_3_surface_impoundment,n_5_5_3a_rcra_c_surface_impoundment,n_5_5_3b_other_surface_impoundment,n_5_5_4_other_disposal,on_site_release_total,n_6_1_potw_metals_and_metal_compounds,n_6_1_potw_non_metals,n_6_1_potw_total_transfers,n_6_2_m10,n_6_2_m41,n_6_2_m62,n_6_2_m71,n_6_2_m81,n_6_2_m82,n_6_2_m72,n_6_2_m63,n_6_2_m66,n_6_2_m67,n_6_2_m64,n_6_2_m65,n_6_2_m73,n_6_2_m79,n_6_2_m90,n_6_2_m94,n_6_2_m99,off_site_release_total,n_6_2_m20,n_6_2_m24,n_6_2_m26,n_6_2_m28,n_6_2_m93,off_site_recycled_total,n_6_2_m56,n_6_2_m92,off_site_recovery_total,n_6_2_m40,n_6_2_m50,n_6_2_m54,n_6_2_m61,n_6_2_m69,n_6_2_m95,off_site_treated_total,total_releases,n_8_1_releases,n_8_1a_on_site_contained_releases,n_8_1b_on_site_other_releases,n_8_1c_off_site_contained_releases,n_8_1d_off_site_other_releases,n_8_2_energy_recovery_on_site,n_8_3_energy_recovery_off_site,n_8_4_recycling_on_site,n_8_5_recycling_off_site,n_8_6_treatment_on_site,n_8_7_treatement_off_site,production_waste_8_1_thru_8_7,n_8_8_one_time_release,n_8_9_production_ratio,parent_company_name,parent_company_db_number,serialid
2011,11385NDPND7951C,INDEPENDENT CHEMICAL CORP,70-30 79TH PL,GLENDALE,QUEENS,NY,11385,40.708386,-73.872019,,,,,,,424690,,,,,,1311208964674,CERTAIN GLYCOL ETHERS,N230,YES,NON-PBT,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INDEPENDENT CHEMICAL CORP,000699282,1777
2011,11385NDPND7951C,INDEPENDENT CHEMICAL CORP,70-30 79TH PL,GLENDALE,QUEENS,NY,11385,40.708386,-73.872019,,,,,,,424690,,,,,,1311208964700,METHANOL,000067561,YES,NON-PBT,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INDEPENDENT CHEMICAL CORP,000699282,1778
2011,12553WRXTRRIVER,GLOBAL COS LLC NORTH TERMINAL,1254  RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.485167,-74.009944,,,,,,,424710,,,,,,1311209429378,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,GLOBAL COS LLC,019177757,1779
2011,12553WRXTRRIVER,GLOBAL COS LLC NORTH TERMINAL,1254  RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.485167,-74.009944,,,,,,,424710,,,,,,1311209429380,N-HEXANE,000110543,YES,NON-PBT,NO,0,NO,R,Pounds,16,104,1.01,0,0,0,0,0,0,0,0,0,121.01,0,0,0,72.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.78,0,0,121.01,0,1.77,0,0,0,0,52.37,0,175.15,71,0.25,GLOBAL COS LLC,019177757,1780
2011,12553WRXTRRIVER,GLOBAL COS LLC NORTH TERMINAL,1254  RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.485167,-74.009944,,,,,,,424710,,,,,,1311209429366,ETHYLBENZENE,000100414,YES,NON-PBT,NO,0,NO,R,Pounds,4,13.6,0.025,0,0,0,0,0,0,0,0,0,17.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,17.625,0,0,17.625,0,0,0,0,0,0,65.56,0.01,83.195,0,1.7,GLOBAL COS LLC,019177757,1781
2011,12553WRXTRRIVER,GLOBAL COS LLC NORTH TERMINAL,1254  RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.485167,-74.009944,,,,,,,424710,,,,,,1311209429339,"1,2,4-TRIMETHYLBENZENE",000095636,NO,NON-PBT,NO,0,NO,R,Pounds,0,0,1.01,0,0,0,0,0,0,0,0,0,1.01,0,0,0,130.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,131.67,0,0,1.01,0,0.66,0,0,0,0,3.43,0.03,5.13,130,0.19,GLOBAL COS LLC,019177757,1782
2011,12553WRXTRRIVER,GLOBAL COS LLC NORTH TERMINAL,1254  RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.485167,-74.009944,,,,,,,424710,,,,,,1311209429428,XYLENE (MIXED ISOMERS),001330207,YES,NON-PBT,NO,0,NO,R,Pounds,20,59.2,0.03,0,0,0,0,0,0,0,0,0,79.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,79.23,0,0,79.23,0,0,0,0,0,0,250,0.05,329.28,0,0.16,GLOBAL COS LLC,019177757,1783
2011,12553WRXTRRIVER,GLOBAL COS LLC NORTH TERMINAL,1254  RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.485167,-74.009944,,,,,,,424710,,,,,,1311209429416,TOLUENE,000108883,YES,NON-PBT,NO,0,NO,R,Pounds,32,126.6,0.03,0,0,0,0,0,0,0,0,0,158.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.12,158.63,0,0,158.63,0,0,0,0,0,0,791,0.12,949.75,0,0.16,GLOBAL COS LLC,019177757,1784
2011,12553WRXTRRIVER,GLOBAL COS LLC NORTH TERMINAL,1254  RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.485167,-74.009944,,,,,,,424710,,,,,,1311209429392,NAPHTHALENE,000091203,YES,NON-PBT,NO,0,NO,R,Pounds,0.19,0.66,0.56,0,0,0,0,0,0,0,0,0,1.41,0,0,0,129.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.17,0,0,1.41,0,0,0,0,0,0,0.93,0,2.34,129.76,5.52,GLOBAL COS LLC,019177757,1785
2011,12553WRXTRRIVER,GLOBAL COS LLC NORTH TERMINAL,1254  RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.485167,-74.009944,,,,,,,424710,,,,,,1311209429354,"BENZO(G,H,I)PERYLENE",000191242,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,GLOBAL COS LLC,019177757,1786
2011,12553WRXTRRIVER,GLOBAL COS LLC NORTH TERMINAL,1254  RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.485167,-74.009944,,,,,,,424710,,,,,,1311209429341,BENZENE,000071432,YES,NON-PBT,NO,0,YES,R,Pounds,19,112.4,0.03,0,0,0,0,0,0,0,0,0,131.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,131.43,0,0,131.43,0,0,0,0,0,0,569,0.1,700.53,0,0.16,GLOBAL COS LLC,019177757,1787
2011,12553WRXTRRIVER,GLOBAL COS LLC NORTH TERMINAL,1254  RIVER RD,NEW WINDSOR,ORANGE,NY,12553,41.485167,-74.009944,,,,,,,424710,,,,,,1311209429404,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.31,GLOBAL COS LLC,019177757,1788
2011,13903MCNTS2CHAM,MCINTOSH LABORATORY INC,2 CHAMBERS ST,BINGHAMTON,BROOME,NY,13903,42.10077,-75.87469,,,,,,,334310,,,,,,1311209430394,LEAD,007439921,YES,NON-PBT,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D & M HOLDINGS US INC,130934883,1789
2011,14094MLWRD500MI,MILWARD ALLOYS INC,500 MILL ST,LOCKPORT,NIAGARA,NY,14094,43.18501,-78.69684,,,,,,,331312,331411,,,,,1311209214954,BERYLLIUM,007440417,YES,NON-PBT,YES,1,YES,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1790
2011,14094MLWRD500MI,MILWARD ALLOYS INC,500 MILL ST,LOCKPORT,NIAGARA,NY,14094,43.18501,-78.69684,,,,,,,331312,331411,,,,,1311209215007,PHOSPHORUS (YELLOW OR WHITE),007723140,YES,NON-PBT,NO,0,NO,R,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,250,0,0,0,0,0,0,0,0,250,0,1.1,NA,NA,1791
2011,14094MLWRD500MI,MILWARD ALLOYS INC,500 MILL ST,LOCKPORT,NIAGARA,NY,14094,43.18501,-78.69684,,,,,,,331312,331411,,,,,1311209215019,ZINC (FUME OR DUST),007440666,NO,NON-PBT,YES,4,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1792
2011,14094MLWRD500MI,MILWARD ALLOYS INC,500 MILL ST,LOCKPORT,NIAGARA,NY,14094,43.18501,-78.69684,,,,,,,331312,331411,,,,,1311209214966,CHROMIUM,007440473,YES,NON-PBT,YES,1,YES,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1793
2011,14094MLWRD500MI,MILWARD ALLOYS INC,500 MILL ST,LOCKPORT,NIAGARA,NY,14094,43.18501,-78.69684,,,,,,,331312,331411,,,,,1311209214980,MANGANESE,007439965,YES,NON-PBT,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1794
2011,14094MLWRD500MI,MILWARD ALLOYS INC,500 MILL ST,LOCKPORT,NIAGARA,NY,14094,43.18501,-78.69684,,,,,,,331312,331411,,,,,1311209214992,NICKEL,007440020,YES,NON-PBT,YES,1,YES,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1795
2011,14210PVSCH55LEE,PVS CHEMICAL SOLUTIONS,55 LEE ST,BUFFALO,ERIE,NY,14210,42.864395,-78.840832,,,,,,,325188,,,,,,1311209438530,DIETHANOLAMINE,000111422,YES,NON-PBT,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PVS CHEMICALS INC,006530273,1796
2011,14210PVSCH55LEE,PVS CHEMICAL SOLUTIONS,55 LEE ST,BUFFALO,ERIE,NY,14210,42.864395,-78.840832,,,,,,,325188,,,,,,1311209438542,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",007664939,NO,NON-PBT,NO,0,NO,R,Pounds,750,11166,0,0,0,0,0,0,0,0,0,0,11916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11916,0,0,11916,0,0,0,0,0,0,0,0,11916,0,1.03,PVS CHEMICALS INC,006530273,1797
2011,14210PVSCH55LEE,PVS CHEMICAL SOLUTIONS,55 LEE ST,BUFFALO,ERIE,NY,14210,42.864395,-78.840832,,,,,,,325188,,,,,,1311209438528,AMMONIA,007664417,NO,NON-PBT,NO,0,NO,R,Pounds,170,526,290,0,0,0,0,0,0,0,0,0,986,0,5465,5465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,0,0,986,0,0,0,0,0,0,55000,5465,61451,0,1.09,PVS CHEMICALS INC,006530273,1798
2011,14489FNGRLCOLER,SILGAN CONTAINERS MANUFACTURING CORP,8673 LYONS-MARENGO RD,LYONS,WAYNE,NY,14489,43.055057,-76.967038,,,,,,,332431,,,,,,1311209054966,N-BUTYL ALCOHOL,000071363,NO,NON-PBT,NO,0,NO,R,Pounds,476,2073,0,0,0,0,0,0,0,0,0,0,2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,1033,0,0,0,0,0,0,0,2549,0,0,2549,0,0,0,1033,0,0,42301,0,45883,0,0.97,SILGAN HOLDINGS INC,614201895,1799
2011,14489FNGRLCOLER,SILGAN CONTAINERS MANUFACTURING CORP,8673 LYONS-MARENGO RD,LYONS,WAYNE,NY,14489,43.055057,-76.967038,,,,,,,332431,,,,,,1311209054978,XYLENE (MIXED ISOMERS),001330207,YES,NON-PBT,NO,0,NO,R,Pounds,1219,4989,0,0,0,0,0,0,0,0,0,0,6208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,609,0,0,0,0,0,0,0,6208,0,0,6208,0,0,0,609,0,0,27913,0,34730,0,0.97,SILGAN HOLDINGS INC,614201895,1800
2011,14489FNGRLCOLER,SILGAN CONTAINERS MANUFACTURING CORP,8673 LYONS-MARENGO RD,LYONS,WAYNE,NY,14489,43.055057,-76.967038,,,,,,,332431,,,,,,1311209054941,"1,2,4-TRIMETHYLBENZENE",000095636,NO,NON-PBT,NO,0,NO,R,Pounds,69,461,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1123,1123,0,0,0,0,0,0,0,530,0,0,530,0,0,0,1123,0,0,45683,0,47336,0,0.97,SILGAN HOLDINGS INC,614201895,1801
2011,14489FNGRLCOLER,SILGAN CONTAINERS MANUFACTURING CORP,8673 LYONS-MARENGO RD,LYONS,WAYNE,NY,14489,43.055057,-76.967038,,,,,,,332431,,,,,,1311209054954,CERTAIN GLYCOL ETHERS,N230,YES,NON-PBT,NO,0,NO,R,Pounds,1455,6613,0,0,0,0,0,0,0,0,0,0,8068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5102,5102,0,0,0,0,0,0,0,8068,0,0,8068,0,0,0,5102,0,0,196883,0,210053,0,0.97,SILGAN HOLDINGS INC,614201895,1802
2011,13069RMSTRRR2BO,INTERFACE SOLUTIONS INC,2885 STATE RT 481,FULTON,OSWEGO,NY,13069,43.3544,-76.426447,,,,,,,339991,,,,,,1311209220716,ZINC COMPOUNDS,N982,NO,NON-PBT,YES,1,NO,R,Pounds,5,250,250,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,505,5,0,0,0,0,0,0,0,510,0,0.99,SUSQUEHANNA CAPITAL ACQUISITION CO,NA,1803
2011,14513CLCTR105NO,IEC ELECTRONICS CORP,105 NORTON ST PO BOX 271,NEWARK,WAYNE,NY,145130271,43.049633,-77.088569,,,,,,,334418,,,,,,1311209152178,COPPER,007440508,NO,NON-PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,0,15.8,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,260,0,4428.5,0,0,0,4428.5,0,0,0,0,0,0,0,0,0,0,275.8,0,0,0,260,15.8,0,0,0,4428.5,0,0,4704.3,0,1.01,NA,NA,1804
2011,14513CLCTR105NO,IEC ELECTRONICS CORP,105 NORTON ST PO BOX 271,NEWARK,WAYNE,NY,145130271,43.049633,-77.088569,,,,,,,334418,,,,,,1311209152180,LEAD,007439921,YES,NON-PBT,YES,1,YES,R,Pounds,0,6.1,0,0,0,0,0,0,0,0,0,0,6.1,1.5,0,1.5,0,41.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1,0,2457.5,3.1,0,0,2460.6,0,0,0,0,0,0,0,0,0,0,48.7,0,0,6.1,0,42.6,0,0,0,2460.6,0,0,2509.3,0,1.01,NA,NA,1805
2011,12866BLLPC1ADAM,BALL METAL BEVERAGE CONTAINER CORP,11 ADAMS RD,SARATOGA SPRINGS,SARATOGA,NY,128669036,43.060515,-73.823594,,,,,,,332431,,,,,,1311209055781,LEAD,007439921,YES,NON-PBT,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,1.61,0,0,0,0,0,0,0,0,0,0,5.63,0,0,0,0,0,0,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24,0,0,0,7.24,0,0,0,0,0,0,0,7.24,0,1.01,BALL CORP,006419147,1806
2011,12866BLLPC1ADAM,BALL METAL BEVERAGE CONTAINER CORP,11 ADAMS RD,SARATOGA SPRINGS,SARATOGA,NY,128669036,43.060515,-73.823594,,,,,,,332431,,,,,,1311209055793,N-BUTYL ALCOHOL,000071363,NO,NON-PBT,NO,0,NO,R,Pounds,7200,32000,0,0,0,0,0,0,0,0,0,0,39200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,131,39200,0,0,39200,0,0,0,0,0,0,319600,131,358931,0,1.01,BALL CORP,006419147,1807
2011,12866BLLPC1ADAM,BALL METAL BEVERAGE CONTAINER CORP,11 ADAMS RD,SARATOGA SPRINGS,SARATOGA,NY,128669036,43.060515,-73.823594,,,,,,,332431,,,,,,1311209055779,FORMALDEHYDE,000050000,YES,NON-PBT,NO,0,YES,R,Pounds,1,1800,0,0,0,0,0,0,0,0,0,0,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801,0,0,1801,0,0,0,0,0,0,56783,0,58584,0,1.01,BALL CORP,006419147,1808
2011,12866BLLPC1ADAM,BALL METAL BEVERAGE CONTAINER CORP,11 ADAMS RD,SARATOGA SPRINGS,SARATOGA,NY,128669036,43.060515,-73.823594,,,,,,,332431,,,,,,1311209055767,CERTAIN GLYCOL ETHERS,N230,YES,NON-PBT,NO,0,NO,R,Pounds,6500,32000,0,0,0,0,0,0,0,0,0,0,38500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,0,0,0,0,319,38500,0,0,38500,0,0,0,0,0,0,307600,319,346419,0,1.01,BALL CORP,006419147,1809
2011,12866BLLPC1ADAM,BALL METAL BEVERAGE CONTAINER CORP,11 ADAMS RD,SARATOGA SPRINGS,SARATOGA,NY,128669036,43.060515,-73.823594,,,,,,,332431,,,,,,1311209055805,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",007664939,NO,NON-PBT,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BALL CORP,006419147,1810
2011,14009PRTCH91NST,API HEAT TRANSFER INC,91 N ST,ARCADE,WYOMING,NY,14009,42.538574,-78.415516,,,,,,,332410,,,,,,1311209304827,TRICHLOROETHYLENE,000079016,YES,NON-PBT,NO,0,YES,R,Pounds,0,17248,0,0,0,0,0,0,0,0,0,0,17248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59600,0,0,0,0,59600,0,0,0,0,0,0,0,0,0,0,17248,0,0,17248,0,0,0,0,0,59600,0,0,76848,0,1.25,API HEAT TRANSFER INC,002114643,1811
2011,14220SRRNT2375S,SORRENTO LACTALIS INC,2375 S PARK AVE,BUFFALO,ERIE,NY,14220,42.833056,-78.825,,,,,,,311513,,,,,,1311209626504,NITRIC ACID,007697372,NO,NON-PBT,NO,0,NO,R,Pounds,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,243627,0,243651,0,1,LACTALIS AMERICAN CO INC,009073503,1812
2011,14220SRRNT2375S,SORRENTO LACTALIS INC,2375 S PARK AVE,BUFFALO,ERIE,NY,14220,42.833056,-78.825,,,,,,,311513,,,,,,1311209626492,NITRATE COMPOUNDS,N511,NO,NON-PBT,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328896,328896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328896,328896,0,1,LACTALIS AMERICAN CO INC,009073503,1813
2011,13101PLKVLRT11R,POLKVILLE CRUSHED STONE/SUIT-KOTE TERMINAL,RT 11 R.D.#1,MC GRAW,CORTLAND,NY,13101,42.591944,-76.15,,,,,,,324121,,,,,,1311209601499,"BENZO(G,H,I)PERYLENE",000191242,YES,PBT,NO,0,YES,R,Pounds,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0.71,SUIT-KOTE CORP,NA,1814
2011,13101PLKVLRT11R,POLKVILLE CRUSHED STONE/SUIT-KOTE TERMINAL,RT 11 R.D.#1,MC GRAW,CORTLAND,NY,13101,42.591944,-76.15,,,,,,,324121,,,,,,1311209601501,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,5.25,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,5.25,0,0,0,0,0,0,0,0,5.25,0,0.71,SUIT-KOTE CORP,NA,1815
2011,14692PFDLR1000W,PFAUDLER INC,1000 W AVE,ROCHESTER,MONROE,NY,14692,43.146773,-77.668526,,,,,,,333298,,,,,,1311209574728,MANGANESE,007439965,YES,NON-PBT,YES,1,NO,R,Pounds,26,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4357,0,0,0,4357,0,0,0,0,0,0,0,0,0,0,26,0,0,26,0,0,0,0,0,4357,0,0,4383,0,1.2,ROBBINS & MYERS INC,004283990,1816
2011,14692PFDLR1000W,PFAUDLER INC,1000 W AVE,ROCHESTER,MONROE,NY,14692,43.146773,-77.668526,,,,,,,333298,,,,,,1311209574730,NICKEL,007440020,YES,NON-PBT,YES,1,YES,R,Pounds,44,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2470,0,0,0,2470,0,0,0,0,0,0,0,0,0,0,44,0,0,44,0,0,0,0,0,2470,0,0,2514,0,1.2,ROBBINS & MYERS INC,004283990,1817
2011,14692PFDLR1000W,PFAUDLER INC,1000 W AVE,ROCHESTER,MONROE,NY,14692,43.146773,-77.668526,,,,,,,333298,,,,,,1311209574716,CHROMIUM,007440473,YES,NON-PBT,YES,1,YES,R,Pounds,71,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,0,0,0,789,0,0,0,0,0,0,0,0,0,0,71,0,0,71,0,0,0,0,0,789,0,0,860,0,1.2,ROBBINS & MYERS INC,004283990,1818
2011,12801FNCHP1GLEN,FINCH PAPER  LLC,1 GLEN ST,GLENS FALLS,WARREN,NY,12801,43.306944,-73.641389,,,,,,,322121,322110,,,,,1311209470994,NITRATE COMPOUNDS,N511,NO,NON-PBT,NO,0,NO,R,Pounds,0,0,1530000,0,0,0,0,0,0,0,0,0,1530000,0,0,0,0,0,0,0,0,0,0,0,0,0,53.7,0,0,0,0,0,0,53.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530053.7,0,0,1530000,53.7,0,0,0,0,0,0,0,1530053.7,0,1.6,FINCH PAPER HOLDINGS,NA,1819
2011,12801FNCHP1GLEN,FINCH PAPER  LLC,1 GLEN ST,GLENS FALLS,WARREN,NY,12801,43.306944,-73.641389,,,,,,,322121,322110,,,,,1311209470929,CHLORINE,007782505,YES,NON-PBT,NO,0,NO,R,Pounds,0,667,0,0,0,0,0,0,0,0,0,0,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,0,667,0,0,0,0,0,0,64742,0,65409,0,0.98,FINCH PAPER HOLDINGS,NA,1820
